"ticketId";"subject";"stav";"fronta";"admin";"link";"CID";"SID";"datumCas";"je_comment";"je_correspond";"je_set";"je_create";"je_status";"odpracovanoHodin"
810505;(admin.masterdc.com CID#8576) JeötÏ prosba o p¯id·nÌ do cronu;resolved;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=810505;"8576";"86709";2026-06-01 08:29:56.000;0;1;0;0;0;0.0000
811474;Chybn· IP konfigurace d1122-102;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811474;"4149";;2026-06-01 08:30:25.000;0;1;0;0;0;0.0000
811142;Fwd: [Ticket#2026052728000448] Nahl·senie rozsiahleho supply chain rizika;resolved;csirt;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=811142;;;2026-06-01 08:30:44.000;0;0;1;0;0;0.0000
811341;FW: Vypadky dedikovaneho serveru;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811341;;;2026-06-01 08:32:05.000;0;0;1;0;0;0.0833
809971;Update managed Windows serveru;open;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=809971;"6516";;2026-06-01 08:34:04.000;0;1;0;0;0;0.0833
810505;(admin.masterdc.com CID#8576) JeötÏ prosba o p¯id·nÌ do cronu;resolved;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=810505;"8576";"86709";2026-06-01 08:35:25.000;0;1;0;0;0;0.0000
809693;d4169/check_isp_le_renewal is CRITICAL;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=809693;"4236";"65266";2026-06-01 08:36:53.000;0;1;0;0;0;0.0000
809769;Update Win-VPS cluster;open;windows;antonin.homola;https://rt.i.masterinter.net/Ticket/Display.html?id=809769;"7443";;2026-06-01 08:37:06.000;1;0;0;0;0;0.5000
809975;Update produkce k8s ;resolved;EPIC;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=809975;"7245";;2026-06-01 08:37:38.000;1;0;0;0;0;0.0000
794861;DoporuËenÌ migrace serveru z d˘vodu nepodporovanÈho OS (cloud 716);resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=794861;"3127";;2026-06-01 08:38:49.000;1;0;0;0;0;0.0000
810142;Sluûby ËekajÌ na schv·lenÌ techu, Klient #7451 - éÌdek Martin (ProdukËnÌ cloudy mimo vCloud);resolved;todo;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810142;"7451";;2026-06-01 08:39:16.000;1;0;0;0;0;0.0000
811478;<< > Re: Plan..??;resolved;spam;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811478;;;2026-06-01 08:39:46.000;0;0;1;0;0;0.0000
810292;V˝padky na stacku3;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810292;"6790";;2026-06-01 08:40:48.000;0;1;0;0;0;0.0000
811412;d1855-101/mysql is CRITICAL ;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811412;"4067";;2026-06-01 08:48:37.000;1;0;0;0;0;0.0833
811481;Undelivered Mail Returned to Sender;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811481;;;2026-06-01 08:49:01.000;0;0;1;0;0;0.0333
809974;ProvÏ¯enÌ zranitelnostÌ Kernelu;open;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=809974;"6790";;2026-06-01 08:49:21.000;1;0;0;0;0;0.0000
809696;cloud-2257.masterinter.net/nrpe_disk is CRITICAL;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=809696;"6284";;2026-06-01 08:50:05.000;1;0;0;0;0;0.5000
809732;PROBLEM Service Alert: d61/nrpe_load is CRITICAL;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=809732;"2355";;2026-06-01 08:51:06.000;1;0;0;0;0;0.5000
809335;P¯id·nÌ domÈn dalöÌch kasÌn;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=809335;"9207";;2026-06-01 08:51:28.000;1;0;0;0;0;0.0000
811349;PROBLEM Service Alert: d9711/check_isp_domains is CRITICAL;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811349;"3297";;2026-06-01 08:52:03.000;0;0;1;0;0;0.0000
808371;wolfnet spam [tracking];resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=808371;;;2026-06-01 08:52:57.000;1;0;0;0;0;0.0000
811475;Sluûby ËekajÌ na schv·lenÌ techu, Klient #7451 - éÌdek Martin (ProdukËnÌ cloudy mimo vCloud);resolved;todo;ulman;https://rt.i.masterinter.net/Ticket/Display.html?id=811475;"7451";;2026-06-01 08:53:13.000;0;0;1;0;0;0.0000
806914;(admin.masterdc.com CID#6644) prosba o raw image vps  3075@d4673;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=806914;"6644";;2026-06-01 08:53:29.000;1;0;0;0;0;0.2500
807650;Upgrade k8s PP ;resolved;EPIC;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=807650;"7245";;2026-06-01 08:53:44.000;1;0;0;0;0;0.0000
809047;PROBLEM Host Alert: d9756-VM-FS is DOWN ;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=809047;"6480";;2026-06-01 08:54:32.000;1;0;0;0;0;0.2500
808810;Dirtyfrag vulnerability [tracking];resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=808810;;;2026-06-01 08:55:10.000;1;0;0;0;0;0.5000
807649;Dotazy na KyberbezpeËnost;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=807649;"5421";;2026-06-01 08:55:35.000;1;0;0;0;0;0.5000
811066;InternÌ konzultace bezpeËnosti s Axenta [tracking];new;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=811066;;;2026-06-01 08:56:42.000;1;0;0;0;0;0.2500
811349;PROBLEM Service Alert: d9711/check_isp_domains is CRITICAL;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811349;"3297";;2026-06-01 08:58:46.000;0;1;0;0;0;0.2500
811313;CID#6893 - velikost z·lohovacÌho prostoru;stalled;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811313;"6893";;2026-06-01 09:02:30.000;0;0;1;0;0;0.0000
811482;PROBLEM Service Alert: d95/nrpe_mailq is CRITICAL;resolved;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=811482;"7247";"72162";2026-06-01 09:05:05.000;0;0;1;0;0;0.0000
811484;"05-2026 Infra patching";resolved;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=811484;;;2026-06-01 09:05:45.000;1;0;0;0;0;2.0000
806672;[Aures] Alternativa za KeyDB;open;support;hrncir;https://rt.i.masterinter.net/Ticket/Display.html?id=806672;"7245";"91601";2026-06-01 09:07:22.000;1;0;0;0;0;0.0000
811299;[csirt-cz] [TLP:CLEAR] [Max CVSS 9.4] Veeam opravuje 3 zranitelnosti;open;csirt;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=811299;;;2026-06-01 09:08:00.000;1;0;0;0;0;0.5000
811482;PROBLEM Service Alert: d95/nrpe_mailq is CRITICAL;resolved;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=811482;"7247";"72162";2026-06-01 09:09:14.000;0;1;0;0;0;0.2500
811388;PROBLEM Service Alert: d4060/nrpe_disk is CRITICAL;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811388;;;2026-06-01 09:10:50.000;1;0;0;0;0;0.0833
811313;CID#6893 - velikost z·lohovacÌho prostoru;stalled;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811313;"6893";;2026-06-01 09:11:56.000;0;0;1;0;0;0.0000
811334;(admin.masterdc.com CID#8446) Zruseni nepotrebneho US GW serveru;open;support;ondrej;https://rt.i.masterinter.net/Ticket/Display.html?id=811334;"8446";;2026-06-01 09:12:03.000;0;0;1;0;0;0.0000
811327;(admin.masterdc.com CID#8446) Priprava high memory nodu;open;support;ondrej;https://rt.i.masterinter.net/Ticket/Display.html?id=811327;"8446";;2026-06-01 09:12:57.000;0;0;1;0;0;0.0000
811487;"Tienes informaciÛn en ""Mi buzÛn""";resolved;spam;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811487;;;2026-06-01 09:16:11.000;0;0;1;0;0;0.0000
811324;golemos-web/ssl_mailadmin.golemos.com+dnsadmin.golemos.com is CRITICAL;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811324;"7247";;2026-06-01 09:26:17.000;0;0;1;0;0;0.0000
811313;CID#6893 - velikost z·lohovacÌho prostoru;stalled;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811313;"6893";;2026-06-01 09:28:10.000;1;0;0;0;0;0.5000
811440;ZruöenÌ sluûby, ukonËena k datu 31.05.2026 z·kaznÌk #6661 - Janda Frantiöek  (Frantiöek Janda);open;cancel;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811440;"6661";;2026-06-01 09:32:31.000;1;0;0;0;0;0.0833
810874;navyseni velikosti emailove schranky;stalled;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=810874;"2182";;2026-06-01 09:35:25.000;1;0;0;0;0;0.0000
811048;vm547 - rdp licence problem;resolved;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=811048;"4703";;2026-06-01 09:35:32.000;0;1;0;0;0;0.0000
811449;ZruöenÌ sluûby, ukonËena k datu 31.05.2026 z·kaznÌk #8884 - HrËek VojtÏch (Mercury Synergy s.r.o.);open;cancel;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811449;"8884";;2026-06-01 09:36:24.000;1;0;0;0;0;0.0833
810145;(admin.masterdc.com CID#8611) track.colosus.cz mimo isp manager;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=810145;"8611";;2026-06-01 09:40:09.000;0;1;0;0;0;0.0000
811493;(admin.masterdc.com CID#4225) ZruöenÌ sluûeb;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811493;"4225";;2026-06-01 09:52:56.000;0;0;1;0;0;0.0000
811493;(admin.masterdc.com CID#4225) ZruöenÌ sluûeb;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811493;"4225";;2026-06-01 09:53:20.000;1;0;0;0;0;0.0000
811417;d9725 - zvyseny load;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811417;"6593";"90636";2026-06-01 09:56:30.000;0;1;0;0;0;0.2500
811389;UCEPROTECT Monitoring -> Accountchanges;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811389;;;2026-06-01 09:59:30.000;1;0;0;0;0;0.2500
811039;p¯id·nÌ IP pro p¯Ìstup k ftp/ssh;open;managed;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811039;;;2026-06-01 10:01:29.000;0;1;0;0;0;0.2500
811312;"203-6540-db3/nrpe_disk is CRITICAL";resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811312;"7646";;2026-06-01 10:02:22.000;1;0;0;0;0;0.0833
811494;PROBLEM Service Alert:  d61/nrpe_load is CRITICAL ;open;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811494;"2355";;2026-06-01 10:10:32.000;0;1;0;0;0;0.0000
811488;[csirt-cz] [TLP:CLEAR] [Max CVSS 9.4] OpenVPN Connect opravuje kritickou zranitelnost;resolved;csirt;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811488;;;2026-06-01 10:19:41.000;1;0;0;0;0;0.0000
811494;PROBLEM Service Alert:  d61/nrpe_load is CRITICAL ;open;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811494;"2355";;2026-06-01 10:32:13.000;0;1;0;0;0;0.0000
811503;Obj. ID: 10540 Z·kaznÌk: #8611 - »ernÌn Jan (3IT ˙spÏön˝ eshop s.r.o.);resolved;objednavky;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=811503;"8611";;2026-06-01 10:33:09.000;0;0;1;0;0;0.0000
811500;Odblokov·nÌ IP adresy ;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811500;"2966";;2026-06-01 10:34:21.000;0;0;1;0;0;0.0000
811500;Odblokov·nÌ IP adresy ;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811500;"2966";;2026-06-01 10:34:21.000;0;0;1;0;0;0.0000
811482;PROBLEM Service Alert: d95/nrpe_mailq is CRITICAL;resolved;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=811482;"7247";"72162";2026-06-01 10:36:54.000;0;1;0;0;0;0.0000
810931;Upgrade Percona DB na stacku 3 - staging;open;support;chudy;https://rt.i.masterinter.net/Ticket/Display.html?id=810931;"6790";"90270";2026-06-01 10:38:43.000;0;1;0;0;0;0.0000
811494;PROBLEM Service Alert:  d61/nrpe_load is CRITICAL ;open;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811494;"2355";;2026-06-01 10:46:14.000;1;0;0;0;0;0.0000
811500;Odblokov·nÌ IP adresy ;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811500;"2966";;2026-06-01 10:48:23.000;1;0;0;0;0;0.0000
811500;Odblokov·nÌ IP adresy ;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811500;"2966";;2026-06-01 10:48:23.000;1;0;0;0;0;0.0000
811500;Odblokov·nÌ IP adresy ;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811500;"2966";;2026-06-01 10:50:03.000;0;1;0;0;0;0.3333
811500;Odblokov·nÌ IP adresy ;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811500;"2966";;2026-06-01 10:50:03.000;0;1;0;0;0;0.3333
811501;(admin.masterdc.com CID#4868) Poloûky navÌc na faktu¯e;resolved;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811501;"4868";"35908";2026-06-01 10:50:13.000;0;1;0;0;0;0.0000
811501;(admin.masterdc.com CID#4868) Poloûky navÌc na faktu¯e;resolved;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811501;"4868";"35908";2026-06-01 10:50:26.000;0;0;1;0;0;0.0000
811501;(admin.masterdc.com CID#4868) Poloûky navÌc na faktu¯e;resolved;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811501;"4868";"35908";2026-06-01 10:52:04.000;1;0;0;0;0;0.0000
809693;d4169/check_isp_le_renewal is CRITICAL;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=809693;"4236";"65266";2026-06-01 10:56:08.000;0;1;0;0;0;0.5000
811500;Odblokov·nÌ IP adresy ;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811500;"2966";;2026-06-01 10:56:18.000;0;1;0;0;0;0.0000
811500;Odblokov·nÌ IP adresy ;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811500;"2966";;2026-06-01 10:56:18.000;0;1;0;0;0;0.0000
809693;d4169/check_isp_le_renewal is CRITICAL;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=809693;"4236";"65266";2026-06-01 10:56:19.000;1;0;0;0;0;0.0000
811311;cloud-3187/check_everest_backups is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=811311;"9262";"99292";2026-06-01 10:57:19.000;0;1;0;0;0;0.5000
810946;PROBLEM Service Alert:  d1196/nrpe_backups is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810946;"4067";;2026-06-01 10:59:31.000;0;1;0;0;0;0.0000
810946;PROBLEM Service Alert:  d1196/nrpe_backups is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810946;"4067";;2026-06-01 10:59:40.000;0;0;1;0;0;0.0167
802073;(admin.masterdc.com CID#8611) ZabezpeËenÌ a optimalizace projekt˘;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=802073;"8611";;2026-06-01 10:59:52.000;0;1;0;0;0;0.0000
809768;PROBLEM Service Alert: d1196/nrpe_disk is CRITICAL;open;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=809768;"4067";"81132";2026-06-01 11:02:18.000;0;1;0;0;0;0.1667
810448;d1111/nrpe_load is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810448;"7247";"72162";2026-06-01 11:04:47.000;0;1;0;0;0;0.0000
810448;d1111/nrpe_load is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810448;"7247";"72162";2026-06-01 11:04:55.000;0;0;1;0;0;0.2500
784567;[Aures] Debug sÌùovÈ komunikace v k8s;open;EPIC;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=784567;"7245";"91598";2026-06-01 11:10:14.000;1;0;0;0;0;0.0000
809765;(admin.masterdc.com CID#4067) Vytvo¯enÌ p¯Ìstupu SSH (SFTP) - david.sindelar;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=809765;"4067";"81132";2026-06-01 11:11:08.000;0;1;0;0;0;0.2500
811502;(admin.masterdc.com CID#8684) ZastavenÌ procesu z·lohov·nÌ Backup kopies;resolved;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811502;"8684";"94268";2026-06-01 11:13:21.000;0;0;1;0;0;0.0000
811502;(admin.masterdc.com CID#8684) ZastavenÌ procesu z·lohov·nÌ Backup kopies;resolved;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811502;"8684";"94268";2026-06-01 11:14:27.000;0;1;0;0;0;0.0000
811494;PROBLEM Service Alert:  d61/nrpe_load is CRITICAL ;open;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811494;"2355";;2026-06-01 11:14:43.000;0;0;1;0;0;0.0000
811505;Obj. PC p¯ÌsluöenstvÌ u Alzy (Eden sdÌlen· mÌsta);resolved;objednavky-out;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811505;;;2026-06-01 11:16:38.000;0;0;1;0;0;0.0000
793502;(admin.masterdc.com CID#7247) Upgrade na PHP8.5;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=793502;"7247";"72162";2026-06-01 11:19:15.000;0;1;0;0;0;0.5000
811510;Obj. ID: 10541 Z·kaznÌk: #4067 - Urb·nek MojmÌr (SAB servis s.r.o.);open;objednavky;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811510;"4067";;2026-06-01 11:20:57.000;0;0;1;0;0;0.0000
811506;PROBLEM Service Alert: eu-hel-dt-p0-s3-001/check_s3_backup_ss-eu_p0 is CRITICAL;resolved;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811506;"8446";;2026-06-01 11:21:16.000;0;0;1;0;0;0.0000
811411;Sluûba SSL nebyla fakturov·na - nem· aktivnÌ certifik·t 'd1009.masterinter.net';resolved;ssl;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811411;"3308";;2026-06-01 11:22:44.000;0;0;1;0;0;0.0000
810791;(admin.masterdc.com CID#7245) NFS dynamic;open;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810791;"7245";;2026-06-01 11:23:17.000;0;1;0;0;0;0.0000
811512;PROBLEM Service Alert: d9911-vm108-RDS-CZ-2/check_win_uptime is CRITICAL;resolved;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=811512;"6516";;2026-06-01 11:23:31.000;0;0;1;0;0;0.0000
811507;(admin.masterdc.com CID#2884) VM18 - Roundcube - velikost p¯Ìlohy;resolved;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811507;"2884";"84037";2026-06-01 11:27:41.000;0;0;1;0;0;0.0000
811507;(admin.masterdc.com CID#2884) VM18 - Roundcube - velikost p¯Ìlohy;resolved;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811507;"2884";"84037";2026-06-01 11:27:41.000;0;1;0;0;0;0.0000
811380;Fail event on /dev/md126:backup17;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811380;;;2026-06-01 11:27:59.000;1;0;0;0;0;0.7500
793502;(admin.masterdc.com CID#7247) Upgrade na PHP8.5;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=793502;"7247";"72162";2026-06-01 11:28:18.000;0;1;0;0;0;0.2500
811063;(admin.masterdc.com CID#9665)) StackWatch Deployment;open;support;hrncir;https://rt.i.masterinter.net/Ticket/Display.html?id=811063;"9665";;2026-06-01 11:31:53.000;0;1;0;0;0;0.0000
811249; PROBLEM Service Alert:  czphadtpelastic01-aures/nrpe_elasticsearch_backup is CRITICAL ;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=811249;"7245";;2026-06-01 11:32:41.000;1;0;0;0;0;0.5000
811490;[UCZ] Upgrade Ingress + obnova certifikatu - acc1;open;support;hrncir;https://rt.i.masterinter.net/Ticket/Display.html?id=811490;"5066";"80870";2026-06-01 11:37:15.000;0;1;0;0;0;0.0000
802073;(admin.masterdc.com CID#8611) ZabezpeËenÌ a optimalizace projekt˘;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=802073;"8611";;2026-06-01 11:38:16.000;0;0;1;0;0;0.2500
811051;PROBLEM Service Alert:  d1855-106/nrpe_load is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=811051;"4067";;2026-06-01 11:40:11.000;0;1;0;0;0;0.2500
811507;(admin.masterdc.com CID#2884) VM18 - Roundcube - velikost p¯Ìlohy;resolved;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=811507;"2884";"84037";2026-06-01 11:43:34.000;0;1;0;0;0;0.0000
811516;(admin.masterdc.com CID#7245) Anotace pro ignorov·nÌ log˘ filebeatem;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=811516;"7245";;2026-06-01 11:44:39.000;0;0;1;0;0;0.0000
810915;[Aures] Upgrade TEST/DEV24;open;EPIC;hrncir;https://rt.i.masterinter.net/Ticket/Display.html?id=810915;"7245";;2026-06-01 11:47:46.000;0;1;0;0;0;0.0000
811514;(admin.masterdc.com CID#6058) Upgrade firmware firewall Mikrotik hEx 0MB RAM - d1430;resolved;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=811514;"6058";;2026-06-01 11:49:49.000;0;0;1;0;0;0.0000
811514;(admin.masterdc.com CID#6058) Upgrade firmware firewall Mikrotik hEx 0MB RAM - d1430;resolved;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=811514;"6058";;2026-06-01 11:50:42.000;0;1;0;0;0;0.0833
810931;Upgrade Percona DB na stacku 3 - staging;open;support;chudy;https://rt.i.masterinter.net/Ticket/Display.html?id=810931;"6790";"90270";2026-06-01 11:51:34.000;0;1;0;0;0;0.0000
810915;[Aures] Upgrade TEST/DEV24;open;EPIC;hrncir;https://rt.i.masterinter.net/Ticket/Display.html?id=810915;"7245";;2026-06-01 11:52:51.000;1;0;0;0;0;0.5000
811476;"3844 DAIN - Proxmox";open;poptavky;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=811476;;;2026-06-01 11:53:16.000;0;0;1;0;0;0.0000
769617;Implentace NSX pro #7555 Domat [tracking];open;EPIC;tarcak;https://rt.i.masterinter.net/Ticket/Display.html?id=769617;"7555";;2026-06-01 11:53:30.000;0;1;0;0;0;0.5000
810812;PROBLEM Service Alert: cloud-3045/nrpe_disk is CRITICAL;open;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810812;"2214";;2026-06-01 11:53:53.000;0;1;0;0;0;0.3333
